VIN (1-10),State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,2020 Census Tract
YV4ED3UL7P,WA,2023,VOLVO,XC40,BEV,False,0,53033004901
WMEEJ9AA6F,WA,2015,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53077000600
2C4RC1N77M,WA,2021,CHRYSLER,PACIFICA,PHEV,True,32,53073000201
WMEEJ9AAXF,WA,2015,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53033011601
W1KEG1CB4P,WA,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,False,0,53033012000
7JRH60FU9P,WA,2023,VOLVO,S60,PHEV,True,41,53033032215
2C4RC1L78M,WA,2021,CHRYSLER,PACIFICA,PHEV,True,32,53033031207
5YJXCAE26G,WA,2016,TESLA,MODEL X,BEV,True,200,53033010301
3FMTK2SU3N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033004101
KNDCC3LD7N,WA,2022,KIA,NIRO,PHEV,False,26,53033010200
WBY2Z2C54G,WA,2016,BMW,I8,PHEV,False,14,53033004401
1FTVW1EL2P,WA,2023,FORD,F-150,BEV,False,0,53061052204
1G1RA6E46F,WA,2015,CHEVROLET,VOLT,PHEV,True,38,53033002700
JN1BF0BA5P,WA,2023,NISSAN,ARIYA,BEV,False,0,53035940000
1G1RF6E41D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53077002900
WVWPP7AU0F,WA,2015,VOLKSWAGEN,E-GOLF,BEV,True,83,53067012100
YV4H60DA8P,WA,2023,VOLVO,XC60,PHEV,True,35,53015000802
KM8JFDA23P,WA,2023,HYUNDAI,TUCSON,PHEV,True,33,53061041605
YV4ED3GL7P,WA,2023,VOLVO,C40,BEV,False,0,53033026200
1FTBW9CK9N,WA,2022,FORD,TRANSIT,BEV,False,0,53033026200
YV4ED3GL5P,WA,2023,VOLVO,C40,BEV,False,0,53033026200
3MW39FS09P,WA,2023,BMW,330E,PHEV,False,20,53033026200
WVWPP7AUXF,WA,2015,VOLKSWAGEN,E-GOLF,BEV,True,83,53033021803
KM8K53AG2L,WA,2020,HYUNDAI,KONA,BEV,True,258,53035092300
JN1AF0BA4P,WA,2023,NISSAN,ARIYA,BEV,False,0,53061052010
YV4BR0CL1N,WA,2022,VOLVO,XC90,PHEV,False,18,53033032215
1G1RD6E43F,WA,2015,CHEVROLET,VOLT,PHEV,True,38,53033006100
WA1F2AFY6L,WA,2020,AUDI,Q5 E,PHEV,False,20,53033022901
WP0AA2Y10M,WA,2021,PORSCHE,TAYCAN,BEV,False,0,53033024200
KNDJP3AE5H,WA,2017,KIA,SOUL EV,BEV,True,93,53067011100
5YJSA1E48H,WA,2017,TESLA,MODEL S,BEV,True,210,53033006703
WDC0G5EB8K,WA,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,False,10,53033032217
1FMCU0E13P,WA,2023,FORD,ESCAPE,PHEV,True,37,53033032401
WBA8E1C33H,WA,2017,BMW,330E,PHEV,False,14,53067012331
YV4BR0DLXN,WA,2022,VOLVO,XC60,PHEV,False,18,53033032800
1FTBW1XK4N,WA,2022,FORD,TRANSIT,BEV,False,0,53033027200
JTDKN3DP3F,WA,2015,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033005901
JA4J24A51K,WA,2019,MITSUBISHI,OUTLANDER,PHEV,False,22,53067010801
WBY73AW00N,WA,2022,BMW,I4,BEV,False,0,53033001400
KNDCD3LD1K,WA,2019,KIA,NIRO,PHEV,False,26,53033029306
KMHE54L23G,WA,2016,HYUNDAI,SONATA,PHEV,False,27,53015000802
WA11AAGE0N,WA,2022,AUDI,E-TRON SPORTBACK,BEV,False,0,53033004401
YV4H600L3N,WA,2022,VOLVO,XC90,PHEV,True,35,53033025005
5YJXCBE45K,WA,2019,TESLA,MODEL X,BEV,True,289,53033025005
YV4ED3UW4P,WA,2023,VOLVO,XC40,BEV,False,0,53033007303
5YJSA1H44F,WA,2015,TESLA,MODEL S,BEV,True,208,53053073126
1V2CMPE8XP,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033002600
1FMCU0EZ4M,WA,2021,FORD,ESCAPE,PHEV,True,38,53033026200
5YJSA1S20F,WA,2015,TESLA,MODEL S,BEV,True,208,53033024500
YV4BR0DL3J,WA,2018,VOLVO,XC60,PHEV,False,17,53033005600
1G1RH6E41D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53067012100
YV4BR0CK7L,WA,2020,VOLVO,XC90,PHEV,False,18,53033001800
5UXKT0C34H,WA,2017,BMW,X5,PHEV,False,14,53061042006
5YJXCDE47J,WA,2018,TESLA,MODEL X,BEV,True,238,53025010600
KNDCM3LD5N,WA,2022,KIA,NIRO,PHEV,False,26,53033001202
1G1RB6E47C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53033004202
KMHC75LD8K,WA,2019,HYUNDAI,IONIQ,PHEV,False,29,53033007600
KNDCC3LD0N,WA,2022,KIA,NIRO,PHEV,False,26,53061051927
KMHM34ACXP,WA,2023,HYUNDAI,IONIQ 6,BEV,False,0,53033004800
KL8CL6S04G,WA,2016,CHEVROLET,SPARK,BEV,True,82,53011041400
1G1RD6S51K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53005010817
3MW5P9J05N,WA,2022,BMW,330E,PHEV,False,22,53033002700
KNDCC3LG1L,WA,2020,KIA,NIRO,BEV,True,239,53033025402
KNDPZDAH7P,WA,2023,KIA,SPORTAGE,PHEV,True,34,53011040510
WA1VAAGE7K,WA,2019,AUDI,E-TRON,BEV,True,204,53033006300
1V25MPE89P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033023701
2C4RC1N71M,WA,2021,CHRYSLER,PACIFICA,PHEV,True,32,53033010502
SALWR2RY1L,WA,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,False,19,53033001300
3FMTK1SS8M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033009400
JTJHKCFZ8R,WA,2024,LEXUS,NX,PHEV,True,37,53033022703
5YJXCDE25M,WA,2021,TESLA,MODEL X,BEV,False,0,53033030006
1FTBW1XK0N,WA,2022,FORD,TRANSIT,BEV,False,0,53033027200
1FADP3R43D,WA,2013,FORD,FOCUS,BEV,True,76,53061052706
WP1AE2AY0K,WA,2019,PORSCHE,CAYENNE,PHEV,False,13,53033004101
1G1RA6S52K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53067011720
WP1AE2AY1N,WA,2022,PORSCHE,CAYENNE,PHEV,False,16,53011040608
5YJYGAED1M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033022605
JN1BF0BA0P,WA,2023,NISSAN,ARIYA,BEV,False,0,53061051302
WBA33AG08P,WA,2023,BMW,530E,PHEV,False,18,53033026200
KM8K33AGXM,WA,2021,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033032317
3FMTK4SE8M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53061051934
1N4BZ1BV7M,WA,2021,NISSAN,LEAF,BEV,False,0,53033032010
5YJXCBE24K,WA,2019,TESLA,MODEL X,BEV,True,289,53033007800
WMEFJ9BA3J,WA,2018,SMART,EQ FORTWO,BEV,True,58,53033021600
2C4RC1L76N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033002900
2T3YL4DV9E,WA,2014,TOYOTA,RAV4,BEV,True,103,53033021904
KNDJP3AE7G,WA,2016,KIA,SOUL,BEV,True,93,53073010102
YV4BR0DL5M,WA,2021,VOLVO,XC60,PHEV,False,18,53053073122
YV4BC0PL4G,WA,2016,VOLVO,XC90,PHEV,False,13,53033000601
JTMCB3FVXP,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53011040808
1FTBW1XK2N,WA,2022,FORD,TRANSIT,BEV,False,0,53033027200
YV4BR00L9N,WA,2022,VOLVO,XC90,PHEV,False,18,53033032604
WMEEJ9AA4E,WA,2014,SMART,FORTWO ELECTRIC DRIVE,BEV,True,58,53033009701
WB533CF03P,WA,2023,BMW,IX,BEV,False,0,53033025101
5YJSA1E41K,WA,2019,TESLA,MODEL S,BEV,True,270,53033009300
1G1RB6E42C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53067010910
5LMYJ8XY5N,WA,2022,LINCOLN,AVIATOR,PHEV,False,21,53033002900
JF2GTDNC8K,WA,2019,SUBARU,CROSSTREK,PHEV,False,17,53077002103
1N4AZ1BV7M,WA,2021,NISSAN,LEAF,BEV,False,0,53033011102
KMHM34AC2P,WA,2023,HYUNDAI,IONIQ 6,BEV,False,0,53033003000
5YJXCBE48M,WA,2021,TESLA,MODEL X,BEV,False,0,53033032102
1FMCU0EZ6M,WA,2021,FORD,ESCAPE,PHEV,True,38,53057951900
3C3CFFGE9G,WA,2016,FIAT,500,BEV,True,84,53067010200
YV4H60DL3N,WA,2022,VOLVO,XC60,PHEV,True,35,53011041325
WAUEJBFW1N,WA,2022,AUDI,E-TRON GT,BEV,False,0,53033011700
5YJSA1E23M,WA,2021,TESLA,MODEL S,BEV,False,0,53011040605
KNDJP3AE8J,WA,2018,KIA,SOUL EV,BEV,True,111,53033026101
YV4H60DNXP,WA,2023,VOLVO,XC60,PHEV,True,35,53061050102
YV4H60CN9P,WA,2023,VOLVO,XC90,PHEV,True,32,53035090902
WP0BA2Y1XR,WA,2024,PORSCHE,TAYCAN,BEV,False,0,53033024100
KMHC75LD5J,WA,2018,HYUNDAI,IONIQ,PHEV,False,29,53011040609
2C4RC1S77M,WA,2021,CHRYSLER,PACIFICA,PHEV,True,32,53063011800
WBA7J2C53J,WA,2018,BMW,740E,PHEV,False,14,53033024200
JTJHKCFZ7N,WA,2022,LEXUS,NX,PHEV,True,37,53033006300
KM8S7DA21N,WA,2022,HYUNDAI,SANTA FE,PHEV,True,31,53033006900
7SAXCAE53N,WA,2022,TESLA,MODEL X,BEV,False,0,53033022802
YV4BR0CM4K,WA,2019,VOLVO,XC90,PHEV,False,17,53033000700
YV4BR0PK9J,WA,2018,VOLVO,XC90,PHEV,False,19,53035090102
5YJXCAE40J,WA,2018,TESLA,MODEL X,BEV,True,238,53033032217
1G6RL1E41G,WA,2016,CADILLAC,ELR,PHEV,True,40,53033024703
3FMTK3SS1N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033031910
1FTZR0816Y,WA,2000,FORD,RANGER,BEV,True,58,53067012100
1V25MPE82P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033023701
WVWPR7AU2H,WA,2017,VOLKSWAGEN,E-GOLF,BEV,True,125,53011040803
WVGGNPE23M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53033010702
WP0AB2Y14M,WA,2021,PORSCHE,TAYCAN,BEV,True,203,53033032307
YV4BC0PM1H,WA,2017,VOLVO,XC90,PHEV,False,14,53033004202
1FMCU0LZXM,WA,2021,FORD,ESCAPE,PHEV,True,38,53011041333
WP0AB2Y15L,WA,2020,PORSCHE,TAYCAN,BEV,True,203,53033004201
WMEFJ9BA8J,WA,2018,SMART,EQ FORTWO,BEV,True,58,53031950602
WP1AE2A26G,WA,2016,PORSCHE,CAYENNE,PHEV,False,14,53033023404
3FA6P0SUXD,WA,2013,FORD,FUSION,PHEV,False,19,53033003000
WA12AAGE4N,WA,2022,AUDI,E-TRON SPORTBACK,BEV,False,0,53033005700
1FMCU0KZ9N,WA,2022,FORD,ESCAPE,PHEV,True,38,53063001500
5YJSA1E45J,WA,2018,TESLA,MODEL S,BEV,True,249,53033009300
1G1RB6E4XC,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53033029702
WP1BE2AY1M,WA,2021,PORSCHE,CAYENNE,PHEV,False,16,53033003201
JA3215H47E,WA,2014,MITSUBISHI,I-MIEV,BEV,True,62,53033025201
WAUEJBFWXN,WA,2022,AUDI,E-TRON GT,BEV,False,0,53033004102
WA1AAAGE0N,WA,2022,AUDI,E-TRON,BEV,False,0,53033005600
KNDJX3AE0H,WA,2017,KIA,SOUL EV,BEV,True,93,53033007203
YV4BR0DKXL,WA,2020,VOLVO,XC60,PHEV,False,18,53033024602
WVGKMPE28M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53067012100
KMHC75LH0K,WA,2019,HYUNDAI,IONIQ,BEV,False,29,53033031705
3C3CFFGE5E,WA,2014,FIAT,500,BEV,True,87,53033005804
3MW5P7J05N,WA,2022,BMW,330E,PHEV,False,22,53033029001
YV4BR0DM9N,WA,2022,VOLVO,XC60,PHEV,False,18,53033032323
KMHC85LJ5L,WA,2020,HYUNDAI,IONIQ,BEV,True,170,53067011623
YSMEG3KA3P,WA,2023,POLESTAR,PS2,BEV,False,0,53033011401
KNDCC3LD3L,WA,2020,KIA,NIRO,PHEV,False,26,53053071413
JTMAB3FV4N,WA,2022,TOYOTA,RAV4 PRIME,PHEV,True,42,53033011102
YV4H60CA9P,WA,2023,VOLVO,XC90,PHEV,True,32,53035091701
YV4BC0PMXH,WA,2017,VOLVO,XC90,PHEV,False,14,53033005700
5YJXCAE25K,WA,2019,TESLA,MODEL X,BEV,True,289,53033024001
2C4RC1L73N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033026200
1G6RN1E45E,WA,2014,CADILLAC,ELR,PHEV,True,37,53033025304
WA1VABGE0P,WA,2023,AUDI,E-TRON,BEV,False,0,53033022402
5YJSA1DP6C,WA,2012,TESLA,MODEL S,BEV,True,265,53061051928
1G1FY6S0XN,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53061051928
3FMTK1RM2N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033007502
WBY2Z2C59E,WA,2014,BMW,I8,PHEV,False,14,53067010100
5YJXCAE4XH,WA,2017,TESLA,MODEL X,BEV,True,200,53033025201
YV4BC0PL2H,WA,2017,VOLVO,XC90,PHEV,False,14,53033009702
WBY33AW03N,WA,2022,BMW,I4,BEV,False,0,53033031605
YV4BR00K0L,WA,2020,VOLVO,XC90,PHEV,False,18,53033004202
1G1RB6S5XJ,WA,2018,CHEVROLET,VOLT,PHEV,True,53,53033010701
YV4BR0DM4N,WA,2022,VOLVO,XC60,PHEV,False,18,53033007002
KM8K33AG6M,WA,2021,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033001000
JA4J24A52K,WA,2019,MITSUBISHI,OUTLANDER,PHEV,False,22,53015001601
WP0AB2Y18N,WA,2022,PORSCHE,TAYCAN,BEV,False,0,53033023701
1FMCU0LZ8M,WA,2021,FORD,ESCAPE,PHEV,True,38,53033028600
JA4T5VA98P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53057952600
YV4H600AXP,WA,2023,VOLVO,XC90,PHEV,True,32,53033005700
5YJSA1DN5C,WA,2012,TESLA,MODEL S,BEV,True,265,53061051602
5NMMCET15P,WA,2023,GENESIS,GV70,BEV,False,0,53033002200
WP0CD2Y16P,WA,2023,PORSCHE,TAYCAN,BEV,False,0,53033027100
YV4H60CA2P,WA,2023,VOLVO,XC90,PHEV,True,32,53061050300
WA13ABGE8L,WA,2020,AUDI,E-TRON SPORTBACK,BEV,True,218,53033023901
KM8S7DA24N,WA,2022,HYUNDAI,SANTA FE,PHEV,True,31,53033030306
2C4RC1S74N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033029602
5UXTS1C03L,WA,2020,BMW,X3,PHEV,False,17,53033010602
1G1RB6E45D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53035090201
YV4BR0DL4L,WA,2020,VOLVO,XC60,PHEV,False,18,53067012225
WBY1Z2C56G,WA,2016,BMW,I3,BEV,True,81,53033010501
WBY7Z2C51J,WA,2018,BMW,I3,BEV,True,114,53033005000
YV4BR0PLXJ,WA,2018,VOLVO,XC90,PHEV,False,19,53029971600
3FA6P0SU0F,WA,2015,FORD,FUSION,PHEV,False,19,53033031709
5YJXCDE25G,WA,2016,TESLA,MODEL X,BEV,True,200,53035092101
WA1E2AFY9P,WA,2023,AUDI,Q5 E,PHEV,False,23,53033023901
5YJXCAE42J,WA,2018,TESLA,MODEL X,BEV,True,238,53017950200
WA13CBGE2P,WA,2023,AUDI,E-TRON,BEV,False,0,53061041100
7JRH60FW9P,WA,2023,VOLVO,S60,PHEV,True,41,53033022501
WAUFJBFW9N,WA,2022,AUDI,E-TRON GT,BEV,False,0,53033023603
KNDCM3LD2L,WA,2020,KIA,NIRO,PHEV,False,26,53011042500
YV4BK0DP0L,WA,2020,VOLVO,XC60,PHEV,False,19,53011040305
JTMFB3FV6P,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53033022802
YV4H60DL1N,WA,2022,VOLVO,XC60,PHEV,True,35,53033002800
WBY8P2C5XK,WA,2019,BMW,I3,BEV,True,153,53033010602
5YJSA1E15F,WA,2015,TESLA,MODEL S,BEV,True,208,53033030102
WBAJA9C52J,WA,2018,BMW,530E,PHEV,False,16,53033003000
5YJSA1DN7C,WA,2012,TESLA,MODEL S,BEV,True,265,53033002700
5LMYJ8XY1P,WA,2023,LINCOLN,AVIATOR,PHEV,False,21,53033032225
WAUEJBFWXP,WA,2023,AUDI,E-TRON GT,BEV,False,0,53033001600
WP1AE2A2XG,WA,2016,PORSCHE,CAYENNE,PHEV,False,14,53033032324
1FMCU0LZ2M,WA,2021,FORD,ESCAPE,PHEV,True,38,53033026600
WBY7Z6C52J,WA,2018,BMW,I3,BEV,True,114,53033010800
JTMFB3FV1P,WA,2023,TOYOTA,RAV4 PRIME,PHEV,True,42,53033024701
WVGRMPE29N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033029602
WVGUNPE24N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033031904
WMEFJ9BA5J,WA,2018,SMART,EQ FORTWO,BEV,True,58,53033005902
YV4H60DM0R,WA,2024,VOLVO,XC60,PHEV,True,35,53011041400
KM8K23AG8K,WA,2019,HYUNDAI,KONA,BEV,True,258,53011041400
5YJSA1CG0D,WA,2013,TESLA,MODEL S,BEV,True,208,53033004201
KNDCM3LD6J,WA,2018,KIA,NIRO,PHEV,False,26,53033000601
KMUKEDTB5P,WA,2023,GENESIS,GV60,BEV,False,0,53061041605
5UX43EU08R,WA,2024,BMW,X5,PHEV,True,39,53033032010
ZASPATDW2R,WA,2024,ALFA ROMEO,TONALE,PHEV,True,33,53035090102
JN1DF0BB2P,WA,2023,NISSAN,ARIYA,BEV,False,0,53035091302
WBAJA9C52K,WA,2019,BMW,530E,PHEV,False,16,53033032225
3FMTK2SU4P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53053070208
WMEEJ9AA2D,WA,2013,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53033021600
KNDCE3LG1N,WA,2022,KIA,NIRO,BEV,False,0,53033032800
WBY8P4C52K,WA,2019,BMW,I3,PHEV,True,126,53035091002
5YJSA1DG0D,WA,2013,TESLA,MODEL S,BEV,True,208,53033005700
WA16AAGE5R,WA,2024,AUDI,Q8,BEV,False,0,53033023403
WMEEJ9AA5F,WA,2015,SMART,FORTWO ELECTRIC DRIVE,BEV,True,68,53033009600
WBY7Z2C5XJ,WA,2018,BMW,I3,BEV,True,114,53033001600
WBY7Z4C53J,WA,2018,BMW,I3,PHEV,True,97,53033022402
YV4BR0DL0J,WA,2018,VOLVO,XC60,PHEV,False,17,53033004101
1G1RD6S59G,WA,2016,CHEVROLET,VOLT,PHEV,True,53,53057951101
WBA7J2C58J,WA,2018,BMW,740E,PHEV,False,14,53077003400
YV4H600L6N,WA,2022,VOLVO,XC90,PHEV,True,35,53035092704
1GYKPMRK2P,WA,2023,CADILLAC,LYRIQ,BEV,False,0,53033000300
YV4BR0CL7K,WA,2019,VOLVO,XC90,PHEV,False,17,53033003000
YV4BR0CM4M,WA,2021,VOLVO,XC90,PHEV,False,18,53033006900
SADHB2S19K,WA,2019,JAGUAR,I-PACE,BEV,True,234,53033021904
KM8K53AG2N,WA,2022,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033032317
YV1H60EP1P,WA,2023,VOLVO,V60,PHEV,True,41,53033032500
W1KCG2EB3P,WA,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,False,0,53073000102
KNDCR3LF6P,WA,2023,KIA,NIRO,PHEV,True,33,53033029408
5YJSA1CNXC,WA,2012,TESLA,MODEL S,BEV,True,265,53033027500
WA142BFZ9P,WA,2023,AUDI,Q4,BEV,False,0,53033003500
4JGDA6DB2H,WA,2017,MERCEDES-BENZ,GLE-CLASS,PHEV,False,10,53015000602
3C3CFFGE7E,WA,2014,FIAT,500,BEV,True,87,53077000100
WBY1Z2C55G,WA,2016,BMW,I3,BEV,True,81,53011040416
1G1RC6E46C,WA,2012,CHEVROLET,VOLT,PHEV,True,35,53033002800
WA1LAAGE9K,WA,2019,AUDI,E-TRON,BEV,True,204,53033032317
5YJSA1V48F,WA,2015,TESLA,MODEL S,BEV,True,208,53029972000
WBY1Z6C50H,WA,2017,BMW,I3,BEV,True,81,53033004201
1FTBW1XK3N,WA,2022,FORD,TRANSIT,BEV,False,0,53033027200
YV4ED3GL9P,WA,2023,VOLVO,C40,BEV,False,0,53033026200
3FMTK4SX4M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033032220
JTJKKCFZ7R,WA,2024,LEXUS,NX,PHEV,True,37,53021020501
WBY8P4C54K,WA,2019,BMW,I3,PHEV,True,126,53073001000
WB523CF02P,WA,2023,BMW,IX,BEV,False,0,53033009702
WBA5P9C0XN,WA,2022,BMW,330E,PHEV,False,22,53035090700
KNDCD3LD3M,WA,2021,KIA,NIRO,PHEV,False,26,53033022803
WA1E2AFY1L,WA,2020,AUDI,Q5 E,PHEV,False,20,53035090902
1V2FMPE88P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033002100
KM8JFDA26N,WA,2022,HYUNDAI,TUCSON,PHEV,True,33,53035940100
1V2DNPE88P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033021400
WA1VABGE6M,WA,2021,AUDI,E-TRON,BEV,True,222,53033006200
JHMZC5F19L,WA,2020,HONDA,CLARITY,PHEV,True,47,53061041605
LPSEG3KA4N,WA,2022,POLESTAR,PS2,BEV,False,0,53061052107
YV4BR0DM5J,WA,2018,VOLVO,XC60,PHEV,False,17,53033002200
YV4BR0CZXN,WA,2022,VOLVO,XC90,PHEV,False,18,53033030101
WB533CF08P,WA,2023,BMW,IX,BEV,False,0,53033006400
WBY1Z8C36H,WA,2017,BMW,I3,PHEV,True,97,53033020900
WA1LABGE5M,WA,2021,AUDI,E-TRON,BEV,False,0,53053060600
WBY8P8C09L,WA,2020,BMW,I3,PHEV,True,126,53033000500
KNDCD3LDXK,WA,2019,KIA,NIRO,PHEV,False,26,53067010520
WBAJA9C54K,WA,2019,BMW,530E,PHEV,False,16,53033023000
1G1RD6S52K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53033024701
WA1LAAGE3P,WA,2023,AUDI,E-TRON,BEV,False,0,53033032207
5YJRE1A14B,WA,2011,TESLA,ROADSTER,BEV,True,245,53033022402
YV4BR0DZ3N,WA,2022,VOLVO,XC60,PHEV,False,18,53033002600
WBY1Z6C52H,WA,2017,BMW,I3,BEV,True,81,53033010602
WP0AA2Y13M,WA,2021,PORSCHE,TAYCAN,BEV,False,0,53061052711
WAUTPBFFXG,WA,2016,AUDI,A3,PHEV,False,16,53033012000
1G6RP1E42E,WA,2014,CADILLAC,ELR,PHEV,True,37,53033031102
WAUSPBFF6J,WA,2018,AUDI,A3,PHEV,False,16,53061052301
LYVBR0DL2K,WA,2019,VOLVO,XC60,PHEV,False,17,53033022101
WA1E2AFYXN,WA,2022,AUDI,Q5,PHEV,False,22,53033025001
WVGRMPE25M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53053070208
1FMCU0EZ7N,WA,2022,FORD,ESCAPE,PHEV,True,38,53033010502
WBY33AW04N,WA,2022,BMW,I4,BEV,False,0,53035091001
1C4RJYE64P,WA,2023,JEEP,GRAND CHEROKEE,PHEV,False,25,53063012802
KNDJX3AE2F,WA,2015,KIA,SOUL,BEV,True,93,53053071212
WBY8P2C59K,WA,2019,BMW,I3,BEV,True,153,53033006300
1FADP3R47F,WA,2015,FORD,FOCUS,BEV,True,76,53033032323
5YJSA1CG4D,WA,2013,TESLA,MODEL S,BEV,True,208,53033024601
WA1M2BFZ9P,WA,2023,AUDI,Q4,BEV,False,0,53033003202
5YJXCDE23G,WA,2016,TESLA,MODEL X,BEV,True,200,53033025103
WA12ABGE0N,WA,2022,AUDI,E-TRON SPORTBACK,BEV,False,0,53033008101
WMW13DJ00N,WA,2022,MINI,HARDTOP,BEV,False,0,53033022300
2C4RC1L70J,WA,2018,CHRYSLER,PACIFICA,PHEV,True,33,53033004401
5YJSA1E12H,WA,2017,TESLA,MODEL S,BEV,True,210,53033029602
7FCTGAAL8P,WA,2023,RIVIAN,R1T,BEV,False,0,53063004100
1GYKPMRK6P,WA,2023,CADILLAC,LYRIQ,BEV,False,0,53033009500
1FADP3R44G,WA,2016,FORD,FOCUS,BEV,True,76,53033020402
1N4BZ1DVXN,WA,2022,NISSAN,LEAF,BEV,False,0,53033032010
WVWKR7AU7H,WA,2017,VOLKSWAGEN,E-GOLF,BEV,True,125,53033002600
YV4H60DM8R,WA,2024,VOLVO,XC60,PHEV,True,35,53067012420
WVGGNPE21M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53033024302
W1KCG4EB7P,WA,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,BEV,False,0,53033024602
W1N9M0CB6P,WA,2023,MERCEDES-BENZ,EQB-CLASS,BEV,False,0,53053073501
1FADP3R40G,WA,2016,FORD,FOCUS,BEV,True,76,53033024601
4JGDA6DB8J,WA,2018,MERCEDES-BENZ,GLE-CLASS,PHEV,False,8,53035091002
WP0AD2Y12P,WA,2023,PORSCHE,TAYCAN,BEV,False,0,53033006400
1N4BZ1CV6M,WA,2021,NISSAN,LEAF,BEV,False,0,53033024902
1G1RC6S57K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53033025006
KNDC34LAXP,WA,2023,KIA,EV6,BEV,False,0,53033032331
WBY7Z4C57J,WA,2018,BMW,I3,PHEV,True,97,53033024500
YV4H60DA2P,WA,2023,VOLVO,XC60,PHEV,True,35,53033025101
5YJSA1S18F,WA,2015,TESLA,MODEL S,BEV,True,208,53033005902
1G6RR1E49E,WA,2014,CADILLAC,ELR,PHEV,True,37,53061050200
1FMCU0EZXM,WA,2021,FORD,ESCAPE,PHEV,True,38,53067011901
1G1RE6E46E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53033021802
KL8CL6S06F,WA,2015,CHEVROLET,SPARK,BEV,True,82,53033003602
WVGKMPE21N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033022603
WBA13AG05N,WA,2022,BMW,530E,PHEV,False,21,53033024301
5YJSA1E43L,WA,2020,TESLA,MODEL S,BEV,True,337,53067012221
3C3CFFGE0J,WA,2018,FIAT,500,BEV,True,84,53033010402
WAUVPBFF6G,WA,2016,AUDI,A3,PHEV,False,16,53033005100
WP0AB2Y11L,WA,2020,PORSCHE,TAYCAN,BEV,True,203,53033021904
WA1F2BFY8N,WA,2022,AUDI,Q5,PHEV,False,23,53033007700
WAUSPBFF9G,WA,2016,AUDI,A3,PHEV,False,16,53033004102
YV4H60CW5P,WA,2023,VOLVO,XC90,PHEV,True,32,53053060600
WA15AAGE8R,WA,2024,AUDI,Q8,BEV,False,0,53033009500
1G1RB6E4XF,WA,2015,CHEVROLET,VOLT,PHEV,True,38,53035092701
WP1AE2A26H,WA,2017,PORSCHE,CAYENNE,PHEV,False,14,53033006702
WBY8P6C59K,WA,2019,BMW,I3,BEV,True,153,53033031909
